Date,Time,MMSI,SPEED,Longitude,Latitude,COG
2021-04-16,21:32:46,212054000,10.6,123.0177067,30.83561,358
2021-04-16,21:33:05,212054000,10.6,123.0175867,30.8366,359
2021-04-16,21:33:25,212054000,10.7,123.0174533,30.83763,359
2021-04-16,21:33:56,212054000,10.6,123.01728,30.83913,359
2021-04-16,21:34:16,212054000,10.7,123.01716,30.84016,359
2021-04-16,21:34:37,212054000,10.7,123.0170533,30.84111,0
2021-04-16,21:34:56,212054000,10.7,123.01696,30.8421,0
2021-04-16,21:35:16,212054000,10.7,123.0168667,30.8432,0
2021-04-16,21:35:37,212054000,10.6,123.01676,30.84413,1
2021-04-16,21:35:56,212054000,10.6,123.01668,30.84501,1
2021-04-16,21:36:16,212054000,10.6,123.0166,30.84606,1
2021-04-16,21:36:36,212054000,10.6,123.0165467,30.847,2
2021-04-16,21:36:56,212054000,10.6,123.0165067,30.848,2
2021-04-16,21:37:35,212054000,10.6,123.0164,30.85006,2
2021-04-16,21:38:15,212054000,10.6,123.0163067,30.85195,1
2021-04-16,21:38:35,212054000,10.6,123.01628,30.85305,1
2021-04-16,21:38:56,212054000,10.6,123.01624,30.85398,1
2021-04-16,21:39:15,212054000,10.6,123.0161733,30.85498,0
2021-04-16,21:39:35,212054000,10.7,123.01612,30.85591,0
2021-04-16,21:39:57,212054000,10.7,123.0160667,30.85701,359
2021-04-16,21:40:25,212054000,10.6,123.0158533,30.85848,359
2021-04-16,21:40:46,212054000,10.7,123.0157733,30.85941,359
2021-04-16,21:41:06,212054000,10.8,123.01576,30.86053,358
2021-04-16,21:41:25,212054000,10.7,123.0157067,30.86138,358
2021-04-16,21:41:46,212054000,10.7,123.0156133,30.86248,359
2021-04-16,21:42:06,212054000,10.7,123.0155067,30.86351,359
2021-04-16,21:42:25,212054000,10.7,123.0154133,30.86446,359
2021-04-16,21:42:46,212054000,10.7,123.0153067,30.86545,359
2021-04-16,21:43:06,212054000,10.7,123.01524,30.8664,359
2021-04-16,21:43:25,212054000,10.7,123.01512,30.8674,359
2021-04-16,21:43:46,212054000,10.6,123.01504,30.86848,359
2021-04-16,21:44:17,212054000,10.7,123.01476,30.86995,359
2021-04-16,21:44:35,212054000,10.7,123.0146533,30.87088,359
2021-04-16,21:44:57,212054000,10.6,123.0146533,30.87193,359
2021-04-16,21:45:17,212054000,10.7,123.0146,30.87288,359
2021-04-16,21:45:35,212054000,10.7,123.0145067,30.87393,359
2021-04-16,21:45:56,212054000,10.7,123.0144533,30.87488,359
2021-04-16,21:46:17,212054000,10.7,123.01436,30.87586,359
2021-04-16,21:46:35,212054000,10.6,123.01428,30.87685,359
2021-04-16,21:46:56,212054000,10.7,123.0142133,30.87785,359
2021-04-16,21:47:17,212054000,10.6,123.01412,30.87893,359
2021-04-16,21:47:56,212054000,10.6,123.0139867,30.88081,359
2021-04-16,21:48:16,212054000,10.7,123.0138933,30.88186,0
2021-04-16,21:48:36,212054000,10.6,123.0138133,30.8828,0
2021-04-16,21:48:56,212054000,10.6,123.0137467,30.88378,0
2021-04-16,21:49:16,212054000,10.6,123.0137067,30.88468,0
2021-04-16,21:49:36,212054000,10.6,123.0136533,30.88571,1
2021-04-16,21:49:56,212054000,10.6,123.0136,30.88676,1
2021-04-16,21:50:16,212054000,10.5,123.01352,30.8878,1
2021-04-16,21:50:36,212054000,10.6,123.01348,30.88868,1
2021-04-16,21:50:56,212054000,10.6,123.0134533,30.88961,1
2021-04-16,21:51:16,212054000,10.5,123.0134,30.89065,1
2021-04-16,21:51:36,212054000,10.5,123.01336,30.8917,1
2021-04-16,21:52:06,212054000,10.5,123.0133067,30.89311,1
2021-04-16,21:52:26,212054000,10.5,123.0132667,30.8942,0
2021-04-16,21:52:45,212054000,10.5,123.0132133,30.89503,0
2021-04-16,21:53:06,212054000,10.5,123.01316,30.89608,0
2021-04-16,21:53:26,212054000,10.5,123.0131067,30.89701,0
2021-04-16,21:53:45,212054000,10.6,123.0130533,30.89805,359
2021-04-16,21:54:06,212054000,10.6,123.0130133,30.8991,359
2021-04-16,21:54:25,212054000,10.6,123.01296,30.90003,359
2021-04-16,21:54:45,212054000,10.5,123.0129067,30.90091,359
2021-04-16,21:55:16,212054000,10.6,123.01276,30.9025,359
2021-04-16,21:55:36,212054000,10.6,123.01268,30.9035,358
2021-04-16,21:55:55,212054000,10.6,123.0126,30.90448,359
2021-04-16,21:56:16,212054000,10.6,123.0125067,30.90546,358
2021-04-16,21:56:36,212054000,10.6,123.01244,30.9064,358
2021-04-16,21:56:55,212054000,10.6,123.0123467,30.9074,358
2021-04-16,21:57:17,212054000,10.6,123.0122533,30.90848,357
2021-04-16,21:57:55,212054000,10.6,123.0120533,30.91035,357
2021-04-16,21:58:37,212054000,10.7,123.0118133,30.91238,357
2021-04-16,21:58:55,212054000,10.6,123.01168,30.91343,357
2021-04-16,21:59:16,212054000,10.6,123.01156,30.91441,357
2021-04-16,21:59:36,212054000,10.6,123.0114533,30.91535,356
2021-04-16,21:59:55,212054000,10.7,123.01132,30.91635,356
2021-04-16,22:00:17,212054000,10.7,123.01124,30.91731,355
2021-04-16,22:00:37,212054000,10.7,123.0110533,30.9184,355
2021-04-16,22:01:26,212054000,10.7,123.0106933,30.92081,353
2021-04-16,22:02:36,212054000,10.7,123.01008,30.92426,346
2021-04-16,22:02:55,212054000,10.7,123.00984,30.9252,344
2021-04-16,22:03:17,212054000,10.7,123.0094933,30.92626,341
2021-04-16,22:04:47,212054000,10.8,123.0075067,30.93046,333
2021-04-16,22:05:07,212054000,10.8,123.0069067,30.9314,334
2021-04-16,22:05:25,212054000,10.9,123.0064133,30.93215,334
2021-04-16,22:05:45,212054000,10.9,123.0058133,30.93308,335
2021-04-16,22:06:07,212054000,10.9,123.00524,30.93403,335
2021-04-16,22:06:25,212054000,10.9,123.00472,30.93483,335
2021-04-16,22:06:45,212054000,10.9,123.0042,30.93568,335
2021-04-16,22:07:06,212054000,10.9,123.0035467,30.93671,335
2021-04-16,22:07:36,212054000,11,123.00272,30.93801,335
2021-04-16,22:07:56,212054000,10.9,123.0021467,30.93888,335
2021-04-16,22:08:16,212054000,11,123.0016,30.9398,334
2021-04-16,22:08:36,212054000,11,123.0009733,30.9408,334
2021-04-16,22:08:56,212054000,11,123.0004533,30.94165,333
2021-04-16,22:09:16,212054000,11,122.9999067,30.94251,333
2021-04-16,22:09:37,212054000,11,122.9992667,30.9435,333
2021-04-16,22:09:56,212054000,11,122.9987467,30.94425,333
2021-04-16,22:10:16,212054000,11.1,122.9981733,30.9451,333
2021-04-16,22:10:37,212054000,11.1,122.99752,30.94608,333
2021-04-16,22:14:37,212054000,11.1,122.99024,30.95686,323
2021-04-16,22:15:16,212054000,11.1,122.98884,30.95848,321
2021-04-16,22:15:47,212054000,11.1,122.9875867,30.9598,320
2021-04-16,22:16:27,212054000,11.2,122.9860667,30.96135,316
2021-04-16,22:16:47,212054000,11.1,122.9852533,30.9621,315
2021-04-16,22:17:16,212054000,11.2,122.9839467,30.9632,315
2021-04-16,22:18:16,212054000,11.2,122.98144,30.96536,311
2021-04-16,22:18:36,212054000,11.2,122.98056,30.966,311
2021-04-16,22:19:16,212054000,11.3,122.97864,30.96738,310
2021-04-16,22:19:47,212054000,11.2,122.9772133,30.96836,310
2021-04-16,22:20:16,212054000,11.3,122.97584,30.96931,311
2021-04-16,22:20:36,212054000,11.3,122.9747467,30.97001,312
2021-04-16,22:20:55,212054000,11.3,122.9739467,30.97056,312
2021-04-16,22:21:16,212054000,11.3,122.9729067,30.97131,312
2021-04-16,22:21:36,212054000,11.3,122.97204,30.97195,313
2021-04-16,22:21:55,212054000,11.3,122.9710533,30.97266,313
2021-04-16,22:22:36,212054000,11.3,122.9692133,30.97398,315
2021-04-16,22:23:37,212054000,11.3,122.9664667,30.97613,321
2021-04-16,22:24:55,212054000,11.2,122.9632667,30.97913,326
2021-04-16,22:26:15,212054000,11.1,122.96028,30.98251,329
2021-04-16,22:26:55,212054000,11.1,122.9589733,30.9842,329
2021-04-16,22:28:05,212054000,11.2,122.9566533,30.98718,330
2021-04-16,22:28:27,212054000,11.2,122.9559467,30.98815,330
2021-04-16,22:29:27,212054000,11.1,122.9540667,30.99075,329
2021-04-16,22:31:26,212054000,11.3,122.9501067,30.99606,333
2021-04-16,22:32:06,212054000,11.2,122.9488533,30.9979,335
2021-04-16,22:32:26,212054000,11.2,122.94824,30.99888,336
2021-04-16,22:32:45,212054000,11.2,122.9477733,30.99968,335
2021-04-16,22:33:36,212054000,11.2,122.9464667,31.00203,328
2021-04-16,22:33:56,212054000,11.2,122.9458133,31.00303,326
2021-04-16,22:35:15,212054000,11.2,122.94316,31.00633,324
2021-04-16,22:36:15,212054000,11.2,122.94088,31.00891,324
2021-04-16,22:36:36,212054000,11.2,122.9401067,31.00978,324
2021-04-16,22:37:15,212054000,11.3,122.93868,31.01141,323
2021-04-16,22:38:37,212054000,11.2,122.93568,31.01471,320
2021-04-16,22:40:46,212054000,11.3,122.9304533,31.0199,320
2021-04-16,22:41:07,212054000,11.3,122.9296,31.02073,320
2021-04-16,22:41:27,212054000,11.3,122.92884,31.02151,319
2021-04-16,22:48:17,212054000,11.4,122.91132,31.03723,315
2021-04-16,22:49:37,212054000,11.4,122.9078533,31.04016,316
2021-04-16,22:50:55,212054000,11.4,122.90436,31.0432,313
2021-04-16,22:55:37,212054000,11.5,122.89152,31.05328,313
2021-04-16,22:56:15,212054000,11.5,122.8897467,31.05471,313
2021-04-16,22:57:15,212054000,11.5,122.8869733,31.0569,312
2021-04-16,22:57:37,212054000,11.5,122.88596,31.05771,312
2021-04-16,23:01:27,212054000,11.6,122.87536,31.06603,313
2021-04-16,23:01:46,212054000,11.6,122.87444,31.06676,313
2021-04-16,23:02:16,212054000,11.6,122.8730933,31.06781,313
2021-04-16,23:02:36,212054000,11.6,122.87212,31.0686,313
2021-04-16,23:02:55,212054000,11.7,122.8712533,31.0693,312
2021-04-16,23:03:36,212054000,11.6,122.86944,31.0708,308
2021-04-16,23:04:05,212054000,11.6,122.8680667,31.07185,303
2021-04-16,23:04:26,212054000,11.5,122.867,31.0726,300
2021-04-16,23:04:46,212054000,11.5,122.8659867,31.0732,299
2021-04-16,23:05:47,212054000,11.5,122.8626533,31.07488,299
2021-04-16,23:06:05,212054000,11.5,122.86168,31.07535,299
2021-04-16,23:06:36,212054000,11.6,122.8600667,31.0761,300
2021-04-16,23:06:56,212054000,11.6,122.8588667,31.07666,300
2021-04-16,23:08:36,212054000,11.6,122.8535467,31.07943,302
2021-04-16,23:08:56,212054000,11.6,122.85248,31.08,301
2021-04-16,23:09:26,212054000,11.7,122.8508133,31.08093,301
2021-04-16,23:10:36,212054000,11.7,122.8471067,31.08291,299
2021-04-16,23:10:56,212054000,11.7,122.84596,31.0835,299
2021-04-16,23:11:35,212054000,11.7,122.8439067,31.08456,299
2021-04-16,23:15:35,212054000,11.6,122.83068,31.0913,289
2021-04-16,23:15:56,212054000,11.5,122.8294133,31.09178,289
2021-04-16,23:16:25,212054000,11.5,122.8277733,31.09235,288
2021-04-16,23:18:26,212054000,11.4,122.8206133,31.09446,281
2021-04-16,23:19:16,212054000,11.4,122.8176533,31.09511,279
2021-04-16,23:19:36,212054000,11.4,122.8162933,31.09536,279
2021-04-16,23:19:57,212054000,11.4,122.81508,31.09556,280
2021-04-16,23:20:16,212054000,11.5,122.8139867,31.09576,280
2021-04-16,23:20:36,212054000,11.6,122.8126133,31.096,281
2021-04-16,23:21:06,212054000,11.5,122.8108533,31.09635,280
2021-04-16,23:22:16,212054000,11.3,122.8066,31.0971,278
2021-04-16,23:22:57,212054000,11.1,122.8042133,31.09745,277
2021-04-16,23:24:36,212054000,10.7,122.7982533,31.09833,275
2021-04-16,23:24:57,212054000,10.5,122.7971867,31.09846,276
2021-04-16,23:25:15,212054000,10.4,122.7960533,31.09861,276
2021-04-16,23:25:37,212054000,10.2,122.795,31.09875,276
2021-04-16,23:26:07,212054000,10,122.7933467,31.09896,276
2021-04-16,23:26:47,212054000,9.6,122.7913467,31.09923,276
2021-04-16,23:28:07,212054000,8.8,122.78748,31.09971,276
2021-04-16,23:28:26,212054000,8.6,122.78656,31.09983,276
2021-04-16,23:28:47,212054000,8.3,122.78556,31.09998,275
2021-04-16,23:29:07,212054000,8.2,122.7847067,31.1001,275
2021-04-16,23:29:26,212054000,8,122.7838533,31.1002,275
2021-04-16,23:31:16,212054000,7.1,122.77936,31.10075,277
2021-04-16,23:32:16,212054000,6.7,122.77712,31.10111,276
2021-04-16,23:32:36,212054000,6.6,122.7764533,31.10121,276
2021-04-16,23:33:47,212054000,6.7,122.7738533,31.10156,276
2021-04-16,23:34:16,212054000,6.9,122.7727467,31.10173,276
2021-04-16,23:34:35,212054000,7.1,122.7721067,31.10183,276
2021-04-16,23:35:05,212054000,7.3,122.7708133,31.102,275
2021-04-16,23:35:56,212054000,7.9,122.7687467,31.10225,275
2021-04-16,23:37:07,212054000,8.7,122.76548,31.10263,276
2021-04-16,23:37:35,212054000,9,122.7641067,31.1028,275
2021-04-16,23:37:55,212054000,9.2,122.7631067,31.10291,276
2021-04-16,23:38:16,212054000,9.3,122.76216,31.10301,275
2021-04-16,23:38:55,212054000,9.7,122.76008,31.1033,275
2021-04-16,23:39:17,212054000,9.9,122.7588,31.10343,276
2021-04-16,23:39:36,212054000,10,122.7577733,31.10358,276
2021-04-16,23:39:55,212054000,10.1,122.75668,31.10371,276
2021-04-16,23:40:16,212054000,10.2,122.7554533,31.10386,276
2021-04-16,23:41:17,212054000,10.5,122.75228,31.10428,275
2021-04-16,23:41:36,212054000,10.6,122.7510533,31.10443,275
2021-04-16,23:41:56,212054000,10.7,122.7500133,31.10455,276
2021-04-16,23:42:37,212054000,10.8,122.74756,31.10488,275
2021-04-16,23:42:56,212054000,10.9,122.7464667,31.10503,275
2021-04-16,23:43:17,212054000,10.9,122.74528,31.10516,275
2021-04-16,23:43:35,212054000,11,122.7442533,31.10525,275
2021-04-16,23:43:55,212054000,11.1,122.7429467,31.10538,275
2021-04-16,23:44:16,212054000,11.2,122.7417467,31.10553,276
2021-04-16,23:44:35,212054000,11.2,122.7406133,31.10566,276
2021-04-16,23:44:56,212054000,11.2,122.7394133,31.10585,275
2021-04-16,23:45:26,212054000,11.3,122.73752,31.10605,277
2021-04-16,23:45:46,212054000,11.3,122.73632,31.1062,281
2021-04-16,23:46:07,212054000,11.3,122.7350533,31.10633,286
2021-04-16,23:46:35,212054000,11.1,122.73328,31.10665,293
2021-04-16,23:47:07,212054000,10.8,122.7316133,31.10716,297
2021-04-16,23:47:27,212054000,10.6,122.7305067,31.10756,299
2021-04-16,23:47:55,212054000,10.5,122.729,31.10816,302
2021-04-16,23:48:55,212054000,10.3,122.7261467,31.10965,303
2021-04-16,23:51:36,212054000,10.3,122.7186933,31.11396,303
2021-04-17,0:03:26,212054000,8.6,122.6880667,31.13233,304
2021-04-17,0:05:26,212054000,8.3,122.6836,31.13503,303
2021-04-17,0:06:45,212054000,8.2,122.6806933,31.1368,303
2021-04-17,0:08:16,212054000,8.1,122.6773733,31.13883,304
2021-04-17,0:08:45,212054000,8.1,122.6763467,31.13948,304
2021-04-17,0:10:45,212054000,7.9,122.6721067,31.1421,304
2021-04-17,0:12:56,212054000,7.8,122.6676,31.14491,304
2021-04-17,0:18:25,212054000,6.2,122.6579067,31.15111,299
2021-04-17,0:19:17,212054000,6,122.65648,31.15191,300
2021-04-17,0:22:15,212054000,5.7,122.65192,31.15478,300
2021-04-17,0:40:37,212054000,4.7,122.6284533,31.1692,303
2021-04-17,0:40:55,212054000,4.7,122.6280533,31.16945,304
2021-04-17,0:42:06,212054000,4.9,122.6265067,31.17036,310
2021-04-17,0:42:27,212054000,4.9,122.6261067,31.17063,312
2021-04-17,0:43:55,212054000,5.1,122.6242,31.17205,323
2021-04-17,0:45:06,212054000,5.2,122.6229467,31.17328,330
2021-04-17,0:45:26,212054000,5.1,122.6226,31.1737,332
2021-04-17,0:45:47,212054000,5.2,122.62228,31.17411,333
2021-04-17,0:46:15,212054000,5.3,122.62184,31.17475,334
2021-04-17,0:47:56,212054000,5.3,122.62036,31.17683,346
2021-04-17,0:49:15,212054000,5.2,122.61964,31.17875,350
2021-04-17,0:49:37,212054000,5.2,122.6194933,31.1792,350
2021-04-17,0:49:56,212054000,5.2,122.6193467,31.17966,351
2021-04-17,0:50:15,212054000,5.1,122.6192133,31.1801,351
2021-04-17,0:50:37,212054000,5,122.6190533,31.1806,352
2021-04-17,0:53:56,212054000,4.2,122.6181067,31.18488,1
2021-04-17,0:55:16,212054000,4.2,122.61792,31.18643,1
2021-04-17,0:56:05,212054000,3.9,122.6177467,31.1874,3
2021-04-17,0:57:16,212054000,3.8,122.6175067,31.18868,9
2021-04-17,0:57:36,212054000,3.7,122.6174533,31.18905,11
2021-04-17,0:58:05,212054000,3.7,122.61736,31.18953,14
2021-04-17,0:58:36,212054000,3.8,122.6173067,31.19011,18
2021-04-17,1:00:16,212054000,3.7,122.6173467,31.19195,28
2021-04-17,1:00:36,212054000,3.6,122.61744,31.19233,29
2021-04-17,1:01:06,212054000,3.5,122.6175067,31.19281,31
2021-04-17,1:01:26,212054000,3.5,122.6175867,31.19313,32
2021-04-17,1:02:16,212054000,3.1,122.61772,31.1939,36
2021-04-17,1:02:46,212054000,2.8,122.6178,31.19431,38
2021-04-17,1:03:06,212054000,2.6,122.61784,31.19456,40
2021-04-17,1:03:26,212054000,2.3,122.61784,31.19478,42
2021-04-17,1:03:57,212054000,2,122.6178,31.1951,45
2021-04-17,1:04:46,212054000,1.5,122.6177067,31.19548,48
2021-04-17,1:05:06,212054000,1.3,122.6176533,31.19561,50
2021-04-17,1:05:26,212054000,1.3,122.6175867,31.19573,51
2021-04-17,1:05:57,212054000,1.3,122.6174133,31.19586,52
2021-04-17,1:06:35,212054000,1.2,122.6172,31.19598,53
2021-04-17,1:07:17,212054000,1,122.61696,31.19606,52
2021-04-17,1:07:35,212054000,1,122.6168667,31.1961,52
2021-04-17,1:08:17,212054000,1.1,122.61664,31.19615,50
2021-04-17,1:08:35,212054000,1.1,122.6165067,31.19618,50
2021-04-17,1:08:56,212054000,1.1,122.6163867,31.19621,49
2021-04-17,1:09:35,212054000,1.2,122.6161067,31.19625,49
2021-04-17,1:09:57,212054000,1.3,122.6159867,31.19628,49
2021-04-17,1:10:17,212054000,1.3,122.6158133,31.19631,49
2021-04-17,1:11:16,212054000,1.3,122.6154,31.19638,49
2021-04-17,1:11:36,212054000,1.1,122.6152533,31.1964,50
2021-04-17,1:11:56,212054000,0.9,122.6151867,31.19643,50
2021-04-17,1:12:36,212054000,1.1,122.61508,31.19663,52
2021-04-17,1:12:56,212054000,1.1,122.6150533,31.19675,54
2021-04-17,1:13:16,212054000,1.2,122.61504,31.19688,57
2021-04-17,1:14:16,212054000,1.4,122.615,31.19728,65
2021-04-17,1:15:27,212054000,1.4,122.6150133,31.19776,73
2021-04-17,1:17:34,212054000,1.3,122.6152,31.19863,93
2021-04-17,1:26:34,212054000,0.1,122.61644,31.2004,147
2021-04-17,1:29:34,212054000,0.2,122.6164667,31.20055,150
2021-04-17,1:35:34,212054000,0,122.61656,31.2005,149
2021-04-17,1:38:34,212054000,0.1,122.61664,31.20051,150
2021-04-17,1:41:34,212054000,0.2,122.6169067,31.20058,154
2021-04-17,1:47:34,212054000,0.2,122.61728,31.20071,162
2021-04-17,1:53:34,212054000,0,122.6175867,31.20081,171
2021-04-17,1:56:34,212054000,0,122.6175867,31.20085,172
2021-04-17,1:59:34,212054000,0.1,122.6177067,31.20088,175
2021-04-17,2:05:34,212054000,0.1,122.61764,31.20085,177
2021-04-17,2:08:34,212054000,0,122.6177067,31.20086,177
2021-04-17,2:20:34,212054000,0.2,122.6181067,31.20085,180
2021-04-17,2:29:34,212054000,0,122.61836,31.20083,186
2021-04-17,2:38:34,212054000,0.1,122.6186533,31.20073,188
2021-04-17,2:41:34,212054000,0.1,122.6187867,31.20071,191
2021-04-17,2:44:34,212054000,0.6,122.6191467,31.20066,197
2021-04-17,2:47:34,212054000,0.1,122.6193733,31.20058,200
2021-04-17,2:59:34,212054000,0,122.61952,31.20055,205
2021-04-17,3:02:34,212054000,0,122.61956,31.2005,205
2021-04-17,3:05:34,212054000,0.2,122.61964,31.20043,204
2021-04-17,3:08:34,212054000,0.2,122.61984,31.20033,208
2021-04-17,3:11:34,212054000,0.1,122.61992,31.20028,211
2021-04-17,3:26:34,212054000,0.2,122.6202133,31.20021,218
2021-04-17,3:29:34,212054000,0.1,122.6202533,31.20016,220
2021-04-17,3:32:34,212054000,0,122.62028,31.20011,219
2021-04-17,3:35:34,212054000,0.1,122.62032,31.20006,221
2021-04-17,3:44:34,212054000,0,122.62052,31.2,226
2021-04-17,3:47:34,212054000,0.1,122.6205733,31.19996,226
2021-04-17,3:56:34,212054000,0.4,122.6195067,31.19906,229
2021-04-17,3:59:34,212054000,0,122.62072,31.19976,230
2021-04-17,4:02:34,212054000,0.1,122.6208133,31.19976,232
2021-04-17,4:05:34,212054000,0.1,122.6209067,31.19968,234
2021-04-17,4:11:34,212054000,0.1,122.6210533,31.19961,234
2021-04-17,4:14:34,212054000,0.2,122.6211867,31.19953,237
2021-04-17,4:20:34,212054000,0.1,122.6212533,31.19933,241
2021-04-17,4:23:34,212054000,0.1,122.62128,31.19928,242
2021-04-17,4:29:34,212054000,0,122.6213067,31.19925,245
2021-04-17,4:32:34,212054000,0,122.62132,31.19921,246
2021-04-17,4:38:34,212054000,0.1,122.6214,31.19911,248
2021-04-17,4:44:34,212054000,0.1,122.6213733,31.19896,252
2021-04-17,4:47:34,212054000,0.1,122.6214133,31.19891,252
2021-04-17,4:50:34,212054000,0.2,122.6214533,31.19885,254
2021-04-17,4:56:34,212054000,0.1,122.6215467,31.19866,256
2021-04-17,5:02:34,212054000,0.1,122.6216667,31.19848,256
2021-04-17,5:05:34,212054000,0.1,122.6217733,31.19843,258
2021-04-17,5:11:34,212054000,0.1,122.62192,31.19816,262
2021-04-17,5:17:34,212054000,0.1,122.622,31.198,265
2021-04-17,5:20:34,212054000,0.1,122.6219867,31.19801,266
2021-04-17,5:23:34,212054000,0,122.622,31.19805,266
2021-04-17,5:29:34,212054000,0,122.622,31.19805,267
2021-04-17,5:44:34,212054000,0,122.62212,31.19791,270
2021-04-17,5:47:34,212054000,0,122.62204,31.1979,272
2021-04-17,5:50:34,212054000,0,122.6220533,31.19795,271
2021-04-17,5:59:34,212054000,0,122.6220133,31.19788,271
2021-04-17,6:17:34,212054000,0.1,122.62204,31.19763,273
2021-04-17,7:11:34,212054000,0.1,122.6218533,31.19691,291
2021-04-17,7:29:34,212054000,0.1,122.62172,31.19661,296
2021-04-17,7:53:34,212054000,0.2,122.6208667,31.19558,310
2021-04-17,7:56:34,212054000,0.3,122.6208,31.19546,313
2021-04-17,8:05:34,212054000,0,122.6205067,31.19541,328
2021-04-17,8:08:34,212054000,0.2,122.6203067,31.19545,337
2021-04-17,8:17:34,212054000,0,122.6203867,31.19561,333
2021-04-17,8:23:34,212054000,0,122.62028,31.19556,329
2021-04-17,8:32:34,212054000,0.4,122.6198133,31.19521,334
2021-04-17,9:11:34,212054000,0.2,122.6180133,31.19486,15
2021-04-17,9:17:35,212054000,0.3,122.6176133,31.19496,22
2021-04-17,9:50:34,212054000,0.2,122.61628,31.1959,41
2021-04-17,9:53:34,212054000,0.2,122.6161467,31.19611,44
2021-04-17,10:02:34,212054000,0.2,122.61592,31.19658,52
2021-04-17,10:05:34,212054000,0.1,122.6158533,31.19668,56
2021-04-17,10:11:34,212054000,0,122.61572,31.19691,61
2021-04-17,10:26:34,212054000,0.1,122.6155467,31.1975,62
2021-04-17,10:41:34,212054000,0.1,122.61544,31.19805,74
2021-04-17,10:44:34,212054000,0,122.6154933,31.19803,75
2021-04-17,10:50:34,212054000,0.1,122.61544,31.19798,76
2021-04-17,10:56:34,212054000,0.1,122.6153067,31.19796,76
2021-04-17,11:11:34,212054000,0.3,122.6150933,31.19821,80
2021-04-17,11:23:34,212054000,0,122.6150933,31.19811,79
2021-04-17,11:26:34,212054000,0.1,122.61504,31.19806,79
2021-04-17,11:29:34,212054000,0.1,122.6150533,31.19801,77
2021-04-17,11:32:34,212054000,0,122.61524,31.19798,76
2021-04-17,11:35:34,212054000,0,122.61528,31.19795,75
2021-04-17,11:38:34,212054000,0,122.6152667,31.19791,74
2021-04-17,11:47:34,212054000,0,122.6152133,31.19801,77
2021-04-17,11:56:34,212054000,0,122.61532,31.19818,80
2021-04-17,12:08:34,212054000,0.1,122.6154533,31.19831,82
2021-04-17,12:20:34,212054000,0,122.6153733,31.19858,90
2021-04-17,12:26:34,212054000,0,122.6152667,31.19866,92
2021-04-17,12:29:34,212054000,0,122.61528,31.19866,92
2021-04-17,12:35:34,212054000,0,122.6154,31.19876,94
2021-04-17,12:53:34,212054000,0,122.6157067,31.19915,102
2021-04-17,13:02:34,212054000,0.1,122.61572,31.19906,100
2021-04-17,13:11:34,212054000,0.1,122.6156667,31.19913,102
2021-04-17,13:14:34,212054000,0,122.6156533,31.19915,102
2021-04-17,13:26:34,212054000,0,122.61572,31.1992,104
2021-04-17,13:29:34,212054000,0,122.61568,31.19916,103
2021-04-17,13:41:34,212054000,0.1,122.6157733,31.19918,102
2021-04-17,14:02:34,212054000,0.1,122.6158,31.199,97
2021-04-17,14:05:34,212054000,0.2,122.6157067,31.19893,95
2021-04-17,14:08:35,212054000,0.1,122.6157467,31.19878,93
2021-04-17,14:11:34,212054000,0.1,122.61576,31.19868,91
2021-04-17,14:17:34,212054000,0.2,122.6158,31.19851,86
2021-04-17,14:23:34,212054000,0.1,122.61592,31.19831,80
2021-04-17,14:32:34,212054000,0,122.61604,31.19803,76
2021-04-17,14:35:34,212054000,0,122.6160667,31.19805,78
2021-04-17,14:38:34,212054000,0.2,122.6161467,31.19795,75
2021-04-17,14:50:34,212054000,0.1,122.6161067,31.19756,79
2021-04-17,14:56:34,212054000,0.1,122.61604,31.1974,82
2021-04-17,14:59:34,212054000,0,122.616,31.19731,79
2021-04-17,15:02:34,212054000,0.2,122.6160133,31.1972,79
2021-04-17,15:14:34,212054000,0.2,122.61628,31.19648,65
2021-04-17,15:26:34,212054000,0.3,122.61708,31.19573,42
2021-04-17,15:50:34,212054000,0.1,122.6202533,31.19508,332
2021-04-17,16:08:34,212054000,0.3,122.6198,31.19493,332
2021-04-17,18:11:34,212054000,0,122.6186533,31.19461,357
2021-04-17,18:20:34,212054000,0,122.6185733,31.19461,357
2021-04-17,18:41:34,212054000,0,122.6185067,31.19456,357
2021-04-17,18:56:34,212054000,0,122.6183067,31.19465,356
2021-04-17,19:41:34,212054000,0,122.61744,31.19481,10
2021-04-17,19:44:34,212054000,0,122.6173067,31.19481,12
2021-04-17,20:17:34,212054000,0,122.61692,31.19495,18
2021-04-17,20:53:34,212054000,0.1,122.6162533,31.19515,34
2021-04-17,21:17:34,212054000,0.1,122.61596,31.19541,40
2021-04-17,21:23:34,212054000,0.1,122.6158533,31.19548,43
2021-04-17,21:29:34,212054000,0,122.6158533,31.19556,44
2021-04-17,21:41:34,212054000,0,122.6158133,31.19556,46
2021-04-17,21:53:34,212054000,0,122.6155067,31.19588,53
2021-04-17,22:14:34,212054000,0,122.6150933,31.19645,63
2021-04-17,22:26:34,212054000,0.1,122.61504,31.19693,70
2021-04-17,22:38:34,212054000,0,122.6149733,31.19716,76
2021-04-17,22:41:34,212054000,0,122.6149733,31.19723,77
2021-04-17,22:53:34,212054000,0.1,122.6148533,31.19771,86
2021-04-17,22:56:34,212054000,0,122.6148667,31.19785,89
2021-04-17,23:05:34,212054000,0.1,122.61484,31.19796,96
